,CustomerID,OfferId,OfferTransactionDate,TransactionAmount,Points,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OfferTargetAge,OSD,OED
1046,7415,O0080,2019-01-11,6000,300,1,0,B,Gold,30,All,2019-01-01,2019-03-31
1047,10101,O0080,2019-01-11,5100,300,1,0,B,Gold,30,All,2019-01-01,2019-03-31
1048,10117,O0080,2019-02-11,4200,300,1,0,B,Gold,30,All,2019-01-01,2019-03-31
1049,10124,O0080,2019-03-15,5400,300,1,0,B,Gold,30,All,2019-01-01,2019-03-31
1050,26977,O0080,2019-01-15,4800,300,1,0,B,Gold,30,All,2019-01-01,2019-03-31
1051,45083,O0080,2019-01-07,6000,300,0,1,B,Gold,30,All,2019-01-01,2019-03-31
1052,51891,O0083,2019-11-04,3000,300,1,0,B,Gold,30,All,2019-09-15,2019-12-31
1053,51891,O0036,2019-06-10,7600,400,1,0,B,Gold,30,All,2019-06-01,2019-08-31
1054,56284,O0006,2019-07-14,4000,200,1,0,B,Gold,31,40-65,2019-06-01,2019-08-31
1055,56284,O0103,2019-12-06,5400,300,1,0,B,Gold,31,Above 65,2019-12-01,2020-01-31
1056,56284,O0005,2019-08-27,1000,100,1,0,B,Gold,31,All,2019-06-01,2019-08-31
1057,35809,O0022,2019-08-02,3000,300,1,0,B,Gold,31,All,2019-07-01,2019-12-31
1058,21808,O0023,2019-03-11,4200,300,1,0,B,Gold,31,All,2019-01-01,2019-03-31
1059,21808,O0024,2019-12-14,3000,300,1,0,B,Gold,31,All,2019-12-01,2020-01-31
1060,56284,O0080,2019-01-12,6000,300,1,0,B,Gold,31,All,2019-01-01,2019-03-31
1061,58397,O0102,2019-10-05,4200,300,1,0,B,Gold,32,< 5,2019-10-01,2019-12-31
1062,56507,O0006,2019-06-06,2000,200,1,0,B,Gold,32,40-65,2019-06-01,2019-08-31
1063,56507,O0053,2019-07-15,3000,250,1,0,B,Gold,32,40-65,2019-06-01,2019-08-31
1064,58397,O0053,2019-08-26,2500,250,1,0,B,Gold,32,40-65,2019-06-01,2019-08-31
1065,56103,O0105,2019-12-01,4800,300,1,0,B,Gold,32,Above 65,2019-12-01,2020-01-31
1066,56508,O0005,2019-08-29,1800,100,1,0,B,Gold,32,All,2019-06-01,2019-08-31
1067,58397,O0021,2019-08-11,1200,100,1,0,B,Gold,32,All,2019-07-01,2019-12-31
1068,56507,O0052,2019-06-21,3750,250,1,0,B,Gold,32,All,2019-06-01,2019-08-31
1069,58397,O0052,2019-07-31,4750,250,0,1,B,Gold,32,All,2019-06-01,2019-08-31
1070,58397,O0065,2019-01-11,3250,250,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1071,57675,O0068,2019-01-29,2500,250,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1072,56508,O0069,2019-01-03,2500,250,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1073,56507,O0008,2019-07-26,4500,300,1,0,B,Gold,32,All,2019-06-01,2019-08-31
1074,57675,O0008,2019-06-10,3600,300,1,0,B,Gold,32,All,2019-06-01,2019-08-31
1075,56508,O0071,2019-02-12,3300,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1076,57675,O0079,2019-01-11,3000,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1077,56103,O0080,2019-03-25,3900,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1078,56507,O0080,2019-01-22,5100,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1079,56508,O0080,2019-01-29,5400,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1080,57675,O0080,2019-03-30,4800,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1081,58397,O0080,2019-02-12,3300,300,1,0,B,Gold,32,All,2019-01-01,2019-03-31
1082,57675,O0036,2019-08-24,7200,400,1,0,B,Gold,32,All,2019-06-01,2019-08-31
1083,58397,O0036,2019-07-05,4800,400,1,0,B,Gold,32,All,2019-06-01,2019-08-31
1084,48208,O0097,2020-01-12,4800,300,0,1,B,Gold,33,< 12,2019-12-01,2020-01-31
1085,49250,O0097,2019-12-12,5100,300,1,0,B,Gold,33,< 12,2019-12-01,2020-01-31
1086,49410,O0098,2019-12-17,5100,300,0,1,B,Gold,33,< 12,2019-10-01,2019-12-31
1087,48208,O0053,2019-08-29,3000,250,1,0,B,Gold,33,40-65,2019-06-01,2019-08-31
1088,49250,O0053,2019-06-07,3000,250,1,0,B,Gold,33,40-65,2019-06-01,2019-08-31
1089,55105,O0103,2019-12-01,5700,300,1,0,B,Gold,33,Above 65,2019-12-01,2020-01-31
1090,49250,O0104,2020-01-29,4800,300,1,0,B,Gold,33,Above 65,2019-12-01,2020-01-31
1091,20820,O0105,2020-01-31,4200,300,1,0,B,Gold,33,Above 65,2019-12-01,2020-01-31
1092,55105,O0105,2020-01-25,3300,300,0,1,B,Gold,33,Above 65,2019-12-01,2020-01-31
1093,20820,O0005,2019-07-24,1500,100,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1094,49250,O0005,2019-08-14,1500,100,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1095,14010,O0021,2019-07-26,1800,100,1,0,B,Gold,33,All,2019-07-01,2019-12-31
1096,49250,O0021,2019-11-14,1300,100,1,0,B,Gold,33,All,2019-07-01,2019-12-31
1097,49250,O0018,2019-07-19,3250,250,1,0,B,Gold,33,All,2019-07-01,2019-08-31
1098,55105,O0018,2019-07-30,4750,250,1,0,B,Gold,33,All,2019-07-01,2019-08-31
1099,48208,O0051,2019-08-13,5000,250,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1100,49250,O0051,2019-06-13,3500,250,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1101,49410,O0051,2019-08-30,4500,250,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1102,49250,O0052,2019-08-11,4500,250,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1103,35810,O0068,2019-03-18,3750,250,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1104,35810,O0070,2019-03-02,3500,250,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1105,55105,O0070,2019-01-11,2750,250,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1106,49410,O0008,2019-08-02,3600,300,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1107,55105,O0008,2019-07-31,3600,300,1,0,B,Gold,33,All,2019-06-01,2019-08-31
1108,35810,O0022,2019-09-29,4200,300,1,0,B,Gold,33,All,2019-07-01,2019-12-31
1109,55105,O0023,2019-03-16,3000,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1110,20820,O0024,2019-12-04,3600,300,1,0,B,Gold,33,All,2019-12-01,2020-01-31
1111,35810,O0024,2020-01-12,5100,300,1,0,B,Gold,33,All,2019-12-01,2020-01-31
1112,48208,O0024,2020-01-04,5700,300,1,0,B,Gold,33,All,2019-12-01,2020-01-31
1113,48208,O0071,2019-01-15,4200,300,0,1,B,Gold,33,All,2019-01-01,2019-03-31
1114,55105,O0071,2019-03-23,4800,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1115,35810,O0079,2019-03-05,4800,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1116,48208,O0079,2019-02-08,3000,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1117,49250,O0079,2019-01-15,5100,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1118,49410,O0079,2019-01-18,6000,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1119,35810,O0080,2019-02-01,3600,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1120,49410,O0080,2019-01-20,3600,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1121,55105,O0080,2019-01-28,5100,300,1,0,B,Gold,33,All,2019-01-01,2019-03-31
1122,49250,O0083,2019-11-14,5400,300,1,0,B,Gold,33,All,2019-09-15,2019-12-31
1123,49410,O0083,2019-11-21,3000,300,1,0,B,Gold,33,All,2019-09-15,2019-12-31
1124,53602,O0006,2019-08-07,2400,200,1,0,B,Gold,34,40-65,2019-06-01,2019-08-31
1125,30614,O0103,2019-12-16,3900,300,1,0,B,Gold,34,Above 65,2019-12-01,2020-01-31
1126,34413,O0103,2019-12-15,3900,300,1,0,B,Gold,34,Above 65,2019-12-01,2020-01-31
1127,53602,O0103,2019-12-25,5100,300,1,0,B,Gold,34,Above 65,2019-12-01,2020-01-31
1128,49420,O0104,2019-12-23,3900,300,1,0,B,Gold,34,Above 65,2019-12-01,2020-01-31
1129,30614,O0005,2019-06-20,1900,100,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1130,53602,O0005,2019-07-19,2000,100,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1131,42340,O0007,2019-07-17,3000,200,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1132,53602,O0007,2019-07-17,3600,200,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1133,43317,O0018,2019-07-30,2500,250,1,0,B,Gold,34,All,2019-07-01,2019-08-31
1134,49420,O0018,2019-07-12,3750,250,1,0,B,Gold,34,All,2019-07-01,2019-08-31
1135,53602,O0018,2019-08-31,4750,250,1,0,B,Gold,34,All,2019-07-01,2019-08-31
1136,34413,O0051,2019-07-22,3000,250,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1137,42340,O0051,2019-06-27,4750,250,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1138,42340,O0052,2019-08-14,4750,250,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1139,43317,O0052,2019-06-28,4500,250,0,1,B,Gold,34,All,2019-06-01,2019-08-31
1140,34410,O0068,2019-03-14,4500,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1141,34413,O0068,2019-02-26,4750,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1142,42340,O0068,2019-01-11,3750,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1143,49420,O0068,2019-01-31,4500,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1144,42340,O0069,2019-03-04,2500,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1145,43317,O0069,2019-02-22,3250,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1146,43317,O0070,2019-01-26,2750,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1147,49420,O0070,2019-01-19,3500,250,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1148,30614,O0008,2019-07-16,4500,300,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1149,43317,O0008,2019-08-11,3000,300,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1150,30614,O0009,2019-06-13,5400,300,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1151,34413,O0009,2019-07-25,6000,300,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1152,43317,O0009,2019-06-26,5700,300,1,0,B,Gold,34,All,2019-06-01,2019-08-31
1153,34410,O0022,2019-09-16,3000,300,1,0,B,Gold,34,All,2019-07-01,2019-12-31
1154,53602,O0022,2019-10-26,3900,300,1,0,B,Gold,34,All,2019-07-01,2019-12-31
1155,34410,O0023,2019-02-09,4200,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1156,42340,O0023,2019-02-10,4500,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1157,43317,O0023,2019-01-16,5700,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1158,5106,O0024,2020-01-09,4200,300,1,0,B,Gold,34,All,2019-12-01,2020-01-31
1159,34413,O0024,2020-01-15,3300,300,1,0,B,Gold,34,All,2019-12-01,2020-01-31
1160,42340,O0024,2019-12-23,4500,300,1,0,B,Gold,34,All,2019-12-01,2020-01-31
1161,30614,O0079,2019-03-03,4500,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1162,34410,O0079,2019-02-25,4200,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1163,34413,O0079,2019-02-07,6000,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1164,42340,O0079,2019-03-22,3000,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1165,43317,O0079,2019-01-24,3600,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1166,49420,O0079,2019-02-21,5400,300,0,1,B,Gold,34,All,2019-01-01,2019-03-31
1167,53602,O0079,2019-01-19,3900,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1168,30614,O0080,2019-03-20,4500,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1169,34410,O0080,2019-01-12,5400,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1170,34413,O0080,2019-02-25,4500,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1171,42340,O0080,2019-02-27,5400,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1172,43317,O0080,2019-03-08,3300,300,1,0,B,Gold,34,All,2019-01-01,2019-03-31
1173,49420,O0083,2019-12-21,4800,300,1,0,B,Gold,34,All,2019-09-15,2019-12-31
1174,49108,O0097,2019-12-12,4500,300,1,0,B,Gold,35,< 12,2019-12-01,2020-01-31
1175,49108,O0006,2019-08-08,4000,200,1,0,B,Gold,35,40-65,2019-06-01,2019-08-31
1176,56287,O0103,2020-01-25,5400,300,0,1,B,Gold,35,Above 65,2019-12-01,2020-01-31
1177,49108,O0104,2019-12-27,3300,300,0,1,B,Gold,35,Above 65,2019-12-01,2020-01-31
1178,49108,O0007,2019-08-24,3600,200,1,0,B,Gold,35,All,2019-06-01,2019-08-31
1179,49108,O0018,2019-07-22,3500,250,1,0,B,Gold,35,All,2019-07-01,2019-08-31
1180,56287,O0018,2019-08-18,5000,250,1,0,B,Gold,35,All,2019-07-01,2019-08-31
1181,6006,O0065,2019-03-27,2500,250,1,0,B,Gold,35,All,2019-01-01,2019-03-31
1182,56287,O0009,2019-08-12,5700,300,1,0,B,Gold,35,All,2019-06-01,2019-08-31
1183,6006,O0022,2019-09-19,5700,300,1,0,B,Gold,35,All,2019-07-01,2019-12-31
1184,56287,O0024,2019-12-05,3900,300,1,0,B,Gold,35,All,2019-12-01,2020-01-31
1185,6006,O0079,2019-02-09,5400,300,1,0,B,Gold,35,All,2019-01-01,2019-03-31
1186,49108,O0079,2019-02-17,4200,300,1,0,B,Gold,35,All,2019-01-01,2019-03-31
1187,6006,O0080,2019-03-15,5400,300,1,0,B,Gold,35,All,2019-01-01,2019-03-31
1188,56287,O0080,2019-03-25,5400,300,1,0,B,Gold,35,All,2019-01-01,2019-03-31
1189,23036,O0005,2019-06-05,1600,100,1,0,B,Gold,36,All,2019-06-01,2019-08-31
1190,28608,O0023,2019-03-15,5100,300,1,0,B,Gold,36,All,2019-01-01,2019-03-31
1191,48009,O0097,2019-12-04,5700,300,1,0,B,Gold,37,< 12,2019-12-01,2020-01-31
1192,58017,O0102,2019-12-09,5400,300,1,0,B,Gold,37,< 5,2019-10-01,2019-12-31
1193,58017,O0015,2019-07-03,1500,100,0,1,B,Gold,37,20-30,2019-07-01,2019-08-31
1194,56283,O0006,2019-08-12,3800,200,1,0,B,Gold,37,40-65,2019-06-01,2019-08-31
1195,42928,O0053,2019-07-19,5000,250,1,0,B,Gold,37,40-65,2019-06-01,2019-08-31
1196,48009,O0053,2019-07-23,3750,250,1,0,B,Gold,37,40-65,2019-06-01,2019-08-31
1197,48009,O0104,2020-01-03,5100,300,0,1,B,Gold,37,Above 65,2019-12-01,2020-01-31
1198,58017,O0104,2020-01-10,4500,300,1,0,B,Gold,37,Above 65,2019-12-01,2020-01-31
1199,30972,O0105,2020-01-19,5100,300,0,1,B,Gold,37,Above 65,2019-12-01,2020-01-31
1200,58017,O0105,2020-01-28,3300,300,1,0,B,Gold,37,Above 65,2019-12-01,2020-01-31
1201,30972,O0005,2019-08-16,1300,100,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1202,48009,O0005,2019-08-23,1400,100,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1203,56283,O0005,2019-07-25,1600,100,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1204,30972,O0007,2019-08-12,2200,200,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1205,42350,O0007,2019-07-16,3200,200,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1206,42928,O0007,2019-07-25,3400,200,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1207,42350,O0051,2019-08-31,5000,250,0,1,B,Gold,37,All,2019-06-01,2019-08-31
1208,42928,O0051,2019-07-10,3500,250,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1209,42350,O0052,2019-08-18,2750,250,0,1,B,Gold,37,All,2019-06-01,2019-08-31
1210,42928,O0052,2019-08-22,4500,250,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1211,42928,O0065,2019-01-17,2500,250,0,1,B,Gold,37,All,2019-01-01,2019-03-31
1212,42350,O0068,2019-01-02,5000,250,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1213,42928,O0068,2019-03-06,3000,250,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1214,42350,O0069,2019-02-10,3750,250,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1215,42928,O0069,2019-01-16,3500,250,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1216,30972,O0009,2019-07-19,3300,300,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1217,30972,O0022,2019-07-04,3000,300,1,0,B,Gold,37,All,2019-07-01,2019-12-31
1218,42350,O0022,2019-12-26,5400,300,1,0,B,Gold,37,All,2019-07-01,2019-12-31
1219,56283,O0022,2019-08-22,5400,300,1,0,B,Gold,37,All,2019-07-01,2019-12-31
1220,58017,O0022,2019-08-29,3300,300,1,0,B,Gold,37,All,2019-07-01,2019-12-31
1221,30972,O0023,2019-01-06,4500,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1222,30972,O0024,2020-01-09,4200,300,1,0,B,Gold,37,All,2019-12-01,2020-01-31
1223,48009,O0071,2019-01-16,3300,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1224,30972,O0079,2019-01-14,5100,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1225,42350,O0079,2019-02-23,4200,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1226,42928,O0079,2019-01-10,5400,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1227,48009,O0079,2019-03-09,3000,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1228,58017,O0079,2019-03-01,3000,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1229,30972,O0080,2019-01-30,4200,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1230,42350,O0080,2019-02-18,3000,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1231,42928,O0080,2019-03-12,5400,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1232,48009,O0080,2019-01-28,4800,300,0,1,B,Gold,37,All,2019-01-01,2019-03-31
1233,56283,O0080,2019-01-24,4800,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1234,58017,O0080,2019-02-06,3000,300,1,0,B,Gold,37,All,2019-01-01,2019-03-31
1235,30972,O0036,2019-06-27,7200,400,1,0,B,Gold,37,All,2019-06-01,2019-08-31
1236,49114,O0097,2019-12-10,4200,300,0,1,B,Gold,38,< 12,2019-12-01,2020-01-31
1237,52501,O0098,2019-12-01,3600,300,1,0,B,Gold,38,< 12,2019-10-01,2019-12-31
1238,45044,O0053,2019-06-07,4250,250,1,0,B,Gold,38,40-65,2019-06-01,2019-08-31
1239,49114,O0103,2020-01-26,4800,300,1,0,B,Gold,38,Above 65,2019-12-01,2020-01-31
1240,52501,O0021,2019-11-23,1800,100,1,0,B,Gold,38,All,2019-07-01,2019-12-31
1241,52501,O0018,2019-08-28,3250,250,1,0,B,Gold,38,All,2019-07-01,2019-08-31
1242,45044,O0052,2019-07-21,3750,250,1,0,B,Gold,38,All,2019-06-01,2019-08-31
1243,45044,O0065,2019-02-26,3250,250,1,0,B,Gold,38,All,2019-01-01,2019-03-31
1244,45044,O0069,2019-03-08,4500,250,1,0,B,Gold,38,All,2019-01-01,2019-03-31
1245,45044,O0024,2019-12-24,4200,300,0,1,B,Gold,38,All,2019-12-01,2020-01-31
1246,45044,O0079,2019-03-15,5100,300,0,1,B,Gold,38,All,2019-01-01,2019-03-31
1247,49114,O0079,2019-01-17,3000,300,1,0,B,Gold,38,All,2019-01-01,2019-03-31
1248,52501,O0079,2019-03-12,3600,300,1,0,B,Gold,38,All,2019-01-01,2019-03-31
1249,45044,O0080,2019-03-21,4800,300,1,0,B,Gold,38,All,2019-01-01,2019-03-31
1250,49114,O0036,2019-08-31,5600,400,1,0,B,Gold,38,All,2019-06-01,2019-08-31
1251,52501,O0036,2019-06-09,7200,400,1,0,B,Gold,38,All,2019-06-01,2019-08-31
1252,49409,O0098,2019-11-07,3300,300,1,0,B,Gold,39,< 12,2019-10-01,2019-12-31
1253,51439,O0098,2019-11-14,3300,300,0,1,B,Gold,39,< 12,2019-10-01,2019-12-31
1254,49409,O0053,2019-06-18,3500,250,1,0,B,Gold,39,40-65,2019-06-01,2019-08-31
1255,49409,O0105,2020-01-02,6000,300,1,0,B,Gold,39,Above 65,2019-12-01,2020-01-31
1256,51439,O0005,2019-06-03,1500,100,1,0,B,Gold,39,All,2019-06-01,2019-08-31
1257,51439,O0008,2019-06-05,5100,300,1,0,B,Gold,39,All,2019-06-01,2019-08-31
1258,49409,O0009,2019-08-24,6000,300,1,0,B,Gold,39,All,2019-06-01,2019-08-31
1259,49409,O0079,2019-01-05,3000,300,1,0,B,Gold,39,All,2019-01-01,2019-03-31
1260,51439,O0079,2019-02-05,5700,300,1,0,B,Gold,39,All,2019-01-01,2019-03-31
1261,51439,O0080,2019-01-12,5400,300,1,0,B,Gold,39,All,2019-01-01,2019-03-31
1262,49409,O0083,2019-11-19,5400,300,1,0,B,Gold,39,All,2019-09-15,2019-12-31
1263,51439,O0083,2019-12-14,5700,300,1,0,B,Gold,39,All,2019-09-15,2019-12-31
1264,51439,O0036,2019-06-13,7600,400,1,0,B,Gold,39,All,2019-06-01,2019-08-31
1265,40008,O0006,2019-06-30,3000,200,0,1,B,Gold,40,40-65,2019-06-01,2019-08-31
1266,41767,O0006,2019-06-26,2400,200,1,0,B,Gold,40,40-65,2019-06-01,2019-08-31
1267,58642,O0006,2019-08-04,2800,200,1,0,B,Gold,40,40-65,2019-06-01,2019-08-31
1268,58635,O0053,2019-06-03,4000,250,1,0,B,Gold,40,40-65,2019-06-01,2019-08-31
1269,40008,O0005,2019-08-12,1600,100,1,0,B,Gold,40,All,2019-06-01,2019-08-31
1270,56107,O0021,2019-07-14,1000,100,1,0,B,Gold,40,All,2019-07-01,2019-12-31
1271,58635,O0021,2019-10-15,1800,100,1,0,B,Gold,40,All,2019-07-01,2019-12-31
1272,40008,O0051,2019-07-16,2750,250,1,0,B,Gold,40,All,2019-06-01,2019-08-31
1273,41767,O0051,2019-06-23,3500,250,1,0,B,Gold,40,All,2019-06-01,2019-08-31
1274,41767,O0052,2019-06-28,4000,250,1,0,B,Gold,40,All,2019-06-01,2019-08-31
1275,40008,O0068,2019-03-07,5000,250,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1276,41767,O0068,2019-01-16,4750,250,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1277,41767,O0069,2019-01-10,3000,250,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1278,58635,O0069,2019-01-25,3250,250,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1279,58642,O0070,2019-01-26,3250,250,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1280,56107,O0009,2019-07-23,5700,300,1,0,B,Gold,40,All,2019-06-01,2019-08-31
1281,58635,O0022,2019-07-17,6000,300,1,0,B,Gold,40,All,2019-07-01,2019-12-31
1282,40008,O0024,2019-12-12,5400,300,1,0,B,Gold,40,All,2019-12-01,2020-01-31
1283,58635,O0024,2020-01-21,5100,300,1,0,B,Gold,40,All,2019-12-01,2020-01-31
1284,58642,O0024,2020-01-20,3900,300,1,0,B,Gold,40,All,2019-12-01,2020-01-31
1285,40008,O0079,2019-02-11,6000,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1286,41767,O0079,2019-02-17,4200,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1287,58635,O0079,2019-01-14,6000,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1288,58642,O0079,2019-02-02,4800,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1289,40008,O0080,2019-01-06,3600,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1290,41767,O0080,2019-01-19,4800,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1291,56107,O0080,2019-01-20,4200,300,0,1,B,Gold,40,All,2019-01-01,2019-03-31
1292,58635,O0080,2019-03-29,5400,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1293,58642,O0080,2019-03-24,4500,300,1,0,B,Gold,40,All,2019-01-01,2019-03-31
1294,48312,O0097,2020-01-11,3600,300,1,0,B,Gold,41,< 12,2019-12-01,2020-01-31
1295,46602,O0053,2019-08-26,4500,250,1,0,B,Gold,41,40-65,2019-06-01,2019-08-31
1296,41601,O0005,2019-07-12,1700,100,1,0,B,Gold,41,All,2019-06-01,2019-08-31
1297,41601,O0051,2019-06-10,2750,250,1,0,B,Gold,41,All,2019-06-01,2019-08-31
1298,41601,O0052,2019-08-26,4500,250,1,0,B,Gold,41,All,2019-06-01,2019-08-31
1299,46602,O0052,2019-08-11,2500,250,0,1,B,Gold,41,All,2019-06-01,2019-08-31
1300,41601,O0068,2019-01-07,4000,250,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1301,46602,O0068,2019-02-23,4000,250,0,1,B,Gold,41,All,2019-01-01,2019-03-31
1302,41601,O0069,2019-02-10,4750,250,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1303,46602,O0069,2019-01-07,5000,250,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1304,46602,O0070,2019-01-21,4500,250,0,1,B,Gold,41,All,2019-01-01,2019-03-31
1305,46602,O0023,2019-01-19,5700,300,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1306,41601,O0024,2020-01-05,3900,300,1,0,B,Gold,41,All,2019-12-01,2020-01-31
1307,48312,O0071,2019-01-16,5700,300,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1308,41601,O0079,2019-01-25,4200,300,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1309,46602,O0079,2019-02-03,5100,300,0,1,B,Gold,41,All,2019-01-01,2019-03-31
1310,48312,O0079,2019-02-20,3000,300,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1311,41601,O0080,2019-02-12,3600,300,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1312,46602,O0080,2019-03-11,3900,300,1,0,B,Gold,41,All,2019-01-01,2019-03-31
1313,46602,O0036,2019-08-29,6000,400,1,0,B,Gold,41,All,2019-06-01,2019-08-31
1314,48312,O0036,2019-07-05,8000,400,1,0,B,Gold,41,All,2019-06-01,2019-08-31
1315,49106,O0097,2019-12-24,3300,300,1,0,B,Gold,42,< 12,2019-12-01,2020-01-31
1316,54405,O0098,2019-11-06,5700,300,1,0,B,Gold,42,< 12,2019-10-01,2019-12-31
1317,55911,O0103,2019-12-31,5700,300,0,1,B,Gold,42,Above 65,2019-12-01,2020-01-31
1318,56277,O0105,2020-01-10,6000,300,1,0,B,Gold,42,Above 65,2019-12-01,2020-01-31
1319,55911,O0021,2019-07-19,1200,100,1,0,B,Gold,42,All,2019-07-01,2019-12-31
1320,54405,O0018,2019-07-18,3500,250,1,0,B,Gold,42,All,2019-07-01,2019-08-31
